"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"19899",8,0,0,0,0,0,6,13,10,8,11,14,9,0,0,0,0,0,0,0
"19900",0,0,0,0,0,8,5,0,0,0,0,0,7,0,13,0,9,11,6,0
"19901",0,11,9,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,6,9
"19902",8,4,6,6,8,0,0,0,0,5,0,0,3,2,10,7,14,7,10,0
"19903",10,11,3,0,0,0,0,0,0,0,0,0,9,6,0,0,0,5,0,0
"19904",0,0,0,0,0,0,0,0,8,6,0,0,0,5,0,0,0,0,0,0
"19905",0,0,0,0,0,0,0,0,0,0,0,4,7,10,6,0,0,5,6,0
"19906",0,5,8,7,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19907",4,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0
"19908",0,0,0,0,6,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"19909",0,0,0,0,0,0,7,0,0,0,0,11,9,6,0,0,0,0,0,0
"19910",0,7,0,0,0,3,3,0,0,2,7,0,6,11,9,6,11,6,7,0
"19911",0,7,3,0,4,7,4,7,5,0,9,0,0,0,0,0,0,0,0,0
"19912",0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,9,9,6
"19913",0,0,5,6,7,9,8,0,9,6,11,11,5,8,10,2,11,4,0,0
"19914",11,7,6,0,0,0,0,7,0,0,7,0,0,0,8,9,14,3,4,8
"19915",16,12,7,0,2,8,0,7,10,0,7,5,8,0,0,4,9,0,0,4
"19916",0,0,0,0,3,10,4,0,0,0,0,0,7,0,5,0,0,5,7,7
"19917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
"19918",0,0,0,0,0,5,4,8,7,4,0,0,0,0,7,0,7,5,0,0
"19919",9,0,5,6,5,3,2,9,8,5,9,6,0,6,9,4,11,0,0,0
"19920",0,3,6,6,4,4,4,5,9,5,0,0,0,0,0,1,0,7,4,0
"19921",0,0,0,0,1,0,0,5,7,6,10,0,0,0,4,0,0,0,8,7
"19922",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
"19923",9,0,4,0,0,0,0,7,0,0,9,6,0,0,0,0,0,8,5,8
"19924",0,10,4,0,4,3,0,10,13,3,9,0,0,12,6,4,11,8,6,0
"19925",7,11,4,3,2,10,3,10,10,7,0,0,0,0,0,0,0,0,4,0
"19926",7,0,0,0,0,6,11,11,13,7,4,0,7,9,13,0,8,12,10,11
"19927",9,10,13,9,4,0,0,0,0,8,5,0,0,0,0,10,0,8,5,0
"19928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,6,6,12
"19929",0,5,0,5,7,9,8,11,0,9,0,0,0,0,0,0,0,0,3,7
"19930",0,0,0,4,6,5,9,7,0,0,4,5,2,0,0,0,0,0,0,0
"19931",11,0,0,0,0,0,0,0,9,6,3,0,0,2,0,5,5,0,0,0
"19932",0,5,11,8,0,0,0,0,0,0,2,5,0,2,12,6,0,13,6,0
"19933",0,0,0,0,0,0,7,12,0,0,8,0,0,0,0,0,0,0,6,13
"19934",0,0,0,0,0,0,0,0,8,0,4,0,0,3,0,0,0,8,7,9
"19935",0,4,11,9,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,11
"19936",7,0,12,5,4,9,11,13,14,17,0,0,0,0,10,11,0,0,0,0
"19937",0,5,15,8,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0
"19938",0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"19939",10,8,15,5,0,0,0,10,13,13,0,0,0,0,0,0,0,10,8,9
"19940",14,3,0,4,7,8,4,0,0,14,0,0,4,5,13,8,0,0,3,0
"19941",0,0,0,0,8,5,6,0,7,0,2,0,4,0,0,0,9,0,4,8
"19942",0,9,16,11,7,4,0,0,4,6,3,7,0,3,0,0,0,0,0,0
"19943",0,0,0,0,0,0,6,11,9,6,6,0,0,0,7,5,0,0,0,0
"19944",0,0,0,0,0,5,0,0,0,0,5,0,6,3,10,9,0,9,0,0
"19945",0,0,9,10,5,0,0,8,5,0,0,0,8,0,0,0,0,0,0,0
"19946",10,0,0,3,4,7,0,10,11,12,10,8,7,0,0,0,0,0,2,10
"19947",5,0,0,0,0,0,0,0,0,13,0,0,6,3,7,11,9,0,0,8
"19948",0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,6,0,0,0,0
"19949",0,0,0,3,0,6,5,0,0,7,0,6,4,0,0,0,0,10,5,8
"19950",0,0,0,0,0,0,0,0,0,13,7,0,5,9,15,14,13,8,7,12
"19951",5,11,10,6,7,8,0,0,6,7,0,0,0,0,0,4,9,12,11,9
"19952",4,8,7,6,9,7,12,0,7,7,0,7,7,0,0,6,0,0,0,15
"19953",8,5,6,0,10,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0
"19954",6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,1,10,4,0
"19955",9,6,0,0,0,0,9,8,8,4,0,0,0,0,0,0,0,0,0,16
"19956",0,0,0,0,0,4,0,0,0,0,9,10,6,4,7,9,4,0,0,0
"19957",7,0,0,5,0,6,0,0,0,9,7,0,0,4,7,12,6,6,9,9
"19958",0,0,0,4,8,0,0,0,0,0,9,10,4,0,6,0,0,0,5,12
"19959",8,6,7,5,4,0,0,0,7,7,6,5,0,0,0,0,0,0,0,0
"19960",9,9,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
"19961",0,0,0,0,0,4,7,2,0,0,0,0,0,0,0,5,3,0,0,0
"19962",0,0,0,3,0,0,0,0,0,0,9,10,3,0,8,7,9,0,3,0
"19963",0,0,0,6,10,8,10,0,0,0,5,0,0,0,4,0,0,10,6,0
"19964",0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0
"19965",0,2,0,0,0,0,0,0,4,6,0,0,0,1,0,7,4,7,8,0
"19966",0,5,8,0,0,0,0,0,0,0,10,0,0,3,8,9,5,8,3,0
"19967",0,7,10,12,15,9,9,8,0,0,0,12,0,0,4,0,0,0,0,0
"19968",0,0,0,0,0,0,0,0,6,0,0,5,0,0,5,5,5,10,0,0
"19969",0,0,0,0,0,4,0,11,0,0,8,0,0,0,5,5,0,0,0,8
"19970",0,9,11,8,0,0,8,0,0,0,0,0,3,4,0,0,0,0,0,10
"19971",2,0,0,0,0,0,0,0,7,7,11,5,0,3,0,8,5,12,8,12
"19972",0,0,0,0,0,0,0,2,0,6,0,0,0,0,7,7,6,11,10,14
"19973",0,5,4,7,3,9,0,0,0,0,0,6,0,0,6,0,0,0,0,0
"19974",2,0,0,0,7,4,0,10,11,6,9,0,0,0,0,0,0,0,0,0
"19975",0,7,2,6,9,7,9,8,8,0,0,0,0,3,9,8,4,0,0,0
"19976",0,9,0,0,0,3,8,6,0,0,0,0,0,0,0,9,7,0,0,0
"19977",0,4,9,0,7,7,9,11,0,0,10,6,0,0,0,0,0,0,0,0
"19978",0,0,0,0,0,7,7,10,0,4,0,2,8,11,13,5,0,5,9,14
"19979",9,11,11,4,0,0,0,5,0,0,11,0,0,0,0,0,0,7,0,0
"19980",0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"19981",7,0,9,7,8,1,0,0,0,5,0,0,0,0,0,0,0,0,0,8
"19982",9,4,0,3,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0
"19983",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,4
"19984",0,8,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,8
"19985",0,8,11,7,0,0,10,6,0,0,0,0,5,0,0,4,7,10,3,8
"19986",10,8,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19987",7,0,7,4,5,3,0,0,12,9,5,4,5,11,0,0,0,0,0,0
"19988",19,7,10,7,6,0,0,0,9,10,0,0,0,0,0,0,0,0,0,9
"19989",0,0,0,0,0,0,0,0,0,0,9,2,0,0,7,10,8,5,0,0
"19990",0,0,0,0,0,0,0,0,0,5,2,0,5,0,0,0,6,6,0,0
"19991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19992",0,0,0,0,0,0,0,0,9,0,4,5,6,8,0,0,0,0,0,0
"19993",0,0,0,0,0,0,0,6,12,6,11,11,7,0,14,10,8,9,8,11
"19994",0,0,0,2,0,0,0,0,0,0,0,6,8,2,10,0,9,9,6,11
"19995",0,0,19,6,4,0,9,13,8,0,6,0,7,0,0,0,0,0,0,0
"19996",0,0,0,0,7,4,7,0,0,9,0,0,5,0,0,0,0,0,6,0
"19997",6,0,0,0,0,0,0,5,0,0,8,6,3,0,0,0,5,0,6,13
"19998",0,0,0,0,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0
"19999",12,8,0,0,0,0,0,0,7,6,11,0,0,5,8,9,9,5,0,0
"20000",0,0,11,8,7,0,9,0,0,0,0,7,4,12,7,7,9,10,7,8
"20001",14,5,6,6,8,13,7,0,0,0,0,0,0,11,9,13,6,7,10,5
"20002",0,0,2,6,9,11,13,0,8,0,11,0,0,0,0,0,0,0,0,0
"20003",0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,8,0,0,0,0
"20004",14,0,5,13,12,7,0,0,0,0,0,5,8,10,0,0,0,0,6,11
"20005",0,0,0,5,7,0,0,0,0,0,8,0,5,5,0,0,0,0,0,0
"20006",0,0,0,0,0,5,9,3,9,2,0,0,0,13,0,11,0,4,0,5
"20007",8,9,5,9,0,0,0,0,4,0,6,7,0,0,0,0,0,0,0,0
"20008",0,0,0,0,10,12,14,7,9,2,0,0,6,8,0,0,3,0,0,13
"20009",7,0,0,10,8,5,0,0,0,0,0,0,0,0,0,0,0,4,0,6
"20010",0,0,0,0,0,0,0,0,0,0,9,4,5,8,6,10,7,5,3,5
"20011",0,11,5,0,8,13,9,10,12,6,0,7,6,7,12,6,4,7,5,0
"20012",0,0,0,0,0,8,10,5,15,7,0,0,0,0,8,12,7,6,0,7
"20013",7,11,10,8,7,0,0,0,0,0,9,7,1,11,0,6,0,0,0,0
"20014",0,0,0,0,0,0,9,9,5,0,0,0,5,15,0,0,0,0,0,0
"20015",5,0,0,0,0,0,7,0,0,0,6,0,0,0,0,14,10,9,7,0
"20016",7,9,9,16,10,13,0,0,0,0,11,13,6,11,10,10,6,0,7,0
"20017",0,6,7,6,0,0,9,8,0,0,9,0,0,0,0,0,1,0,0,0
"20018",6,0,0,0,0,6,6,4,0,5,15,8,8,0,8,0,0,0,0,0
"20019",0,6,0,0,0,0,8,0,7,4,0,0,0,7,8,10,0,0,0,0
"20020",0,5,1,0,7,0,9,5,0,0,9,8,0,0,0,0,0,0,0,0
"20021",0,8,0,16,7,9,14,5,0,6,0,0,4,0,5,0,0,6,4,0
"20022",0,0,0,0,0,0,0,7,0,0,12,4,4,0,0,0,0,5,6,0
"20023",7,6,4,8,9,0,13,9,3,0,0,7,4,8,0,0,7,9,3,0
"20024",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20025",0,6,6,9,0,0,0,5,7,6,10,0,0,0,0,0,8,2,6,6
"20026",10,9,3,0,0,7,0,3,4,0,8,7,0,0,0,10,11,6,0,0
"20027",5,1,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,6,3,7
"20028",6,8,7,10,0,0,13,11,0,0,0,4,5,4,5,0,6,4,6,0
"20029",0,0,0,0,0,0,5,12,5,0,0,0,0,0,0,0,6,2,0,0
"20030",2,6,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20031",8,11,12,15,18,10,7,8,8,0,5,8,8,2,0,0,0,5,7,9
"20032",9,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,17,11,7,0
"20033",5,0,1,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0
"20034",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14
"20035",0,5,0,9,0,0,0,0,0,0,9,12,8,9,0,0,0,4,4,8
"20036",0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,8,0,0,0
"20037",0,5,7,8,0,5,5,8,4,0,8,5,0,0,0,0,0,0,5,7
"20038",0,0,0,0,0,0,0,8,7,6,0,0,0,0,0,0,10,6,7,7
"20039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20040",8,7,0,2,0,0,0,0,0,0,6,7,0,8,14,15,17,6,0,0
"20041",0,0,0,0,0,0,7,0,7,6,9,11,5,6,0,0,0,5,0,0
"20042",0,5,8,7,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"20043",0,6,7,7,12,7,0,9,0,4,0,0,0,11,7,0,0,0,0,0
"20044",0,0,4,5,0,0,4,9,4,10,4,0,0,6,6,5,14,0,0,0
"20045",0,0,10,0,0,0,4,0,6,0,0,5,5,0,0,0,0,0,0,8
"20046",0,0,0,0,0,0,0,11,0,0,7,0,6,0,0,0,0,0,4,8
"20047",0,0,0,0,0,6,5,0,0,0,0,5,6,8,9,5,11,3,7,0
"20048",5,7,10,4,6,11,11,10,10,10,3,0,0,0,11,5,12,11,7,0
"20049",7,0,0,6,7,0,5,0,0,0,11,13,7,9,13,8,0,0,0,0
"20050",0,0,0,0,0,7,6,10,0,0,11,13,0,6,0,0,0,0,0,9
"20051",0,0,0,0,0,4,0,0,0,4,0,0,0,7,12,0,0,0,0,10
"20052",0,0,0,0,0,0,0,0,0,0,13,0,0,9,14,0,0,0,0,0
"20053",0,0,0,0,0,0,0,0,10,0,11,0,0,4,0,0,0,0,0,0
"20054",0,0,6,0,0,0,0,0,0,0,12,14,8,11,9,5,8,9,0,0
"20055",7,0,0,0,6,7,0,0,0,0,0,0,0,0,0,6,3,0,6,0
"20056",0,5,8,7,9,11,6,8,7,10,15,13,9,12,0,0,0,0,0,7
"20057",0,4,0,0,0,0,0,0,0,8,5,4,0,0,8,6,11,16,8,0
"20058",0,0,0,0,0,0,0,0,0,0,6,6,5,15,10,0,0,0,0,0
"20059",6,6,0,0,0,0,0,0,0,4,0,7,5,11,0,0,0,0,0,0
"20060",8,4,0,6,0,6,0,3,0,0,10,10,11,9,0,0,8,8,6,0
"20061",8,0,0,0,0,0,10,5,5,10,0,0,0,12,16,8,10,11,0,0
"20062",0,6,0,4,7,8,6,0,0,0,8,0,5,0,6,7,0,9,8,10
"20063",0,0,0,0,6,5,5,5,10,12,0,0,0,0,0,0,0,0,8,0
"20064",0,0,0,10,9,6,6,4,8,7,13,12,10,18,9,5,5,0,3,9
"20065",0,0,0,0,0,5,7,0,0,0,4,0,5,12,7,4,8,0,6,7
"20066",0,0,0,0,0,0,0,0,4,0,3,9,11,12,10,6,9,0,6,11
"20067",0,0,0,0,0,0,0,2,0,9,0,7,0,9,0,0,6,0,6,0
"20068",0,0,0,0,0,0,0,0,0,0,11,11,12,12,5,0,0,0,0,8
"20069",6,8,14,6,0,0,6,0,0,7,6,10,12,17,12,0,0,0,0,0
"20070",0,0,0,0,0,0,11,5,0,0,0,5,6,10,4,0,0,0,11,9
"20071",0,0,0,0,0,7,0,0,0,0,6,7,8,12,5,0,0,0,0,0
"20072",8,0,9,0,3,7,5,0,0,0,8,9,10,12,10,6,6,6,7,0
"20073",0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,0,0,0
"20074",5,0,0,0,0,0,0,0,0,9,6,0,2,11,0,0,0,7,6,7
"20075",6,5,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,5,13
"20076",0,0,0,0,9,12,8,5,4,14,0,0,0,0,10,11,12,4,0,7
"20077",5,0,0,5,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0
"20078",3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,5
"20079",0,4,0,0,0,0,0,3,0,0,6,9,4,12,0,0,0,7,3,0
"20080",0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,5,6,0,0,2
"20081",10,6,5,0,5,0,0,0,0,0,0,7,8,17,10,6,0,0,0,0
"20082",0,10,9,10,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,9
"20083",0,7,9,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"20084",7,5,5,0,0,8,9,0,5,0,5,0,0,0,0,0,0,0,0,0
"20085",0,2,0,8,0,6,0,6,6,4,0,0,0,0,7,6,0,0,3,0
"20086",0,0,0,0,0,7,0,0,0,0,0,0,3,0,11,0,0,0,0,0
"20087",0,3,0,0,0,7,9,6,8,6,0,0,0,0,0,0,0,0,0,0
"20088",0,0,0,0,0,4,0,0,0,0,12,15,8,6,11,5,4,7,8,6
"20089",0,0,0,5,5,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0
"20090",8,9,10,9,12,6,12,8,0,8,0,0,0,0,0,0,0,0,0,6
"20091",11,6,8,9,7,7,7,9,8,8,0,0,8,14,12,5,0,0,0,0
"20092",0,0,0,5,0,0,6,5,11,11,5,0,9,14,9,5,0,4,0,3
"20093",4,7,0,0,0,0,4,0,0,0,4,0,0,3,3,8,14,12,0,6
"20094",10,10,9,15,11,10,0,0,0,0,9,12,0,0,0,0,7,5,1,0
"20095",0,0,4,4,3,8,7,4,12,11,0,0,0,0,0,0,0,0,8,2
"20096",0,0,0,0,0,12,7,4,9,13,7,7,7,11,0,7,12,8,5,3
"20097",7,0,5,0,0,0,0,0,7,12,0,0,0,7,11,6,0,0,0,0
"20098",7,0,4,5,6,0,0,0,0,0,0,0,0,0,0,4,0,6,7,8
"20099",7,1,0,11,9,0,8,4,9,10,4,0,0,0,0,0,0,0,4,0
"20100",0,4,0,0,6,0,0,0,0,0,0,0,0,12,0,0,7,5,6,0
"20101",10,0,13,0,0,0,0,6,5,6,10,0,7,0,0,9,0,2,6,5
"20102",13,5,0,0,0,0,0,5,9,9,0,0,11,0,0,10,6,0,0,0
"20103",12,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3
"20104",0,2,12,8,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20105",14,6,7,4,8,0,0,0,0,8,0,0,9,0,10,10,13,9,6,0
"20106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"20107",0,8,0,0,0,0,9,6,0,0,7,0,0,7,12,14,12,6,7,10
"20108",12,2,0,0,0,0,0,0,0,3,0,10,10,6,0,0,0,0,0,0
"20109",0,0,0,9,10,7,7,0,0,6,6,0,0,0,0,7,0,2,0,9
"20110",13,5,9,8,0,10,0,4,9,13,4,10,0,0,0,0,0,0,0,0
"20111",8,8,6,0,6,11,0,0,8,0,0,0,0,0,0,0,0,6,0,7
"20112",0,0,0,0,0,0,0,6,7,7,0,0,5,0,0,0,8,5,9,13
"20113",0,0,0,0,0,0,0,0,0,10,3,0,8,2,0,0,4,7,8,11
"20114",0,6,6,7,8,10,6,0,0,0,4,0,0,0,5,0,0,6,0,7
"20115",0,0,0,0,0,0,0,0,9,0,0,0,9,7,10,0,5,6,9,0
"20116",0,0,4,6,9,0,0,0,0,0,6,0,0,0,0,0,0,0,11,7
"20117",11,7,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"20118",12,10,10,0,7,10,0,2,0,0,8,0,0,3,7,0,11,10,11,8
"20119",0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,0,0,0,0,0
"20120",0,0,8,0,0,7,0,0,0,0,0,0,0,0,8,6,7,0,5,0
"20121",0,0,0,3,7,0,0,2,0,0,4,13,9,6,0,0,0,3,5,0
"20122",0,0,0,0,7,0,0,0,0,4,0,0,4,4,7,5,4,0,0,5
"20123",14,9,6,7,13,9,0,6,13,0,7,5,10,6,0,0,0,0,4,0
"20124",0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,8,3,0
"20125",0,8,12,7,14,9,5,5,8,0,0,0,0,2,5,13,10,7,2,0
"20126",0,0,0,0,0,5,0,16,12,9,0,0,5,11,4,11,6,11,14,10
"20127",12,8,8,0,0,0,5,11,14,10,9,10,0,0,0,0,0,0,4,7
"20128",0,4,0,0,7,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0
"20129",0,0,0,0,0,0,0,0,12,9,3,0,0,0,0,0,0,0,0,0
"20130",0,3,5,7,0,7,7,0,9,0,0,0,0,7,9,5,0,6,9,0
"20131",0,0,7,0,8,11,5,10,12,0,0,0,7,7,0,0,0,0,0,7
"20132",0,0,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"20133",12,7,12,6,8,14,9,8,8,7,4,6,4,0,0,0,0,0,0,0
"20134",12,0,0,0,8,12,12,0,0,0,0,0,0,0,0,0,0,5,8,11
"20135",15,6,8,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,4,0
"20136",10,4,0,2,0,0,0,0,0,9,1,7,5,7,8,0,4,6,13,10
"20137",18,6,0,0,7,5,3,10,9,7,0,0,0,0,0,0,0,7,12,16
"20138",0,4,9,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"20139",10,6,7,0,0,6,0,0,0,0,0,0,0,3,0,0,0,10,0,0
"20140",0,5,6,0,0,7,6,6,0,0,0,5,0,7,0,0,6,0,12,10
"20141",8,4,0,0,0,0,5,0,0,0,6,4,4,8,0,0,0,0,0,0
"20142",6,0,0,5,0,0,0,0,0,4,0,0,6,12,11,11,0,9,9,4
"20143",0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,7,11,9,6
"20144",9,1,4,6,12,11,12,0,14,11,0,0,0,0,8,11,3,0,0,0
"20145",9,3,6,3,2,0,0,0,0,4,1,0,0,7,0,0,0,9,0,0
"20146",0,0,0,0,0,0,7,9,8,0,0,0,0,0,10,12,3,8,8,10
"20147",0,3,0,0,0,0,0,0,7,0,10,5,0,0,7,0,0,0,0,0
"20148",0,6,8,0,12,7,10,10,0,0,4,0,6,0,0,6,0,0,14,0
"20149",7,0,7,10,4,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0
"20150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8
"20151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"20152",0,0,0,10,7,5,11,7,6,8,0,0,3,3,0,12,15,12,11,7
"20153",0,0,0,0,0,0,0,2,6,0,7,0,0,3,14,10,0,0,0,0
"20154",0,9,3,0,0,3,0,0,5,4,0,0,0,0,6,8,3,8,11,0
"20155",0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0
"20156",0,3,6,0,0,4,0,0,0,0,10,7,0,0,0,0,5,8,0,0
"20157",8,10,3,0,0,0,0,0,0,0,9,11,7,2,10,9,0,5,0,0
"20158",0,0,0,0,0,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0
"20159",6,6,16,6,0,3,8,10,9,9,0,0,0,7,11,0,0,0,0,0
"20160",0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
"20161",5,7,9,11,8,4,0,0,0,0,5,0,5,5,13,9,8,3,7,0
"20162",0,3,0,0,0,0,0,0,0,0,0,9,8,8,8,12,8,0,0,0
"20163",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"20164",0,3,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
"20165",0,0,0,0,0,0,0,0,0,4,8,14,6,7,10,8,3,7,11,0
"20166",0,0,6,6,0,0,0,0,3,4,1,9,0,0,0,0,0,4,0,0
"20167",9,5,10,6,5,0,6,0,0,3,0,0,0,0,0,0,9,6,0,0
"20168",6,5,12,0,7,8,9,0,0,0,0,0,0,4,0,0,0,0,7,6
"20169",0,0,0,4,5,6,11,7,0,12,0,0,0,0,0,6,5,8,0,0
"20170",0,0,0,0,0,3,7,8,0,0,0,8,0,4,11,0,0,0,0,0
"20171",5,6,5,0,0,0,8,5,6,0,3,0,0,0,0,0,0,0,6,5
"20172",6,5,2,0,0,0,10,9,7,9,8,10,0,6,7,5,0,0,0,0
"20173",0,0,0,0,0,4,0,3,7,15,9,13,8,2,5,12,0,7,0,0
"20174",0,0,0,0,0,0,0,4,0,0,0,9,2,5,11,0,10,2,5,13
"20175",0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,10,6
"20176",2,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,6,0,8,0
"20177",0,0,0,0,9,3,0,0,0,0,0,6,13,7,0,9,11,9,10,4
"20178",0,5,0,7,0,0,5,4,0,8,7,5,0,0,0,0,9,9,14,8
"20179",0,0,0,0,0,0,0,0,9,10,0,0,5,10,0,0,0,0,0,0
"20180",10,8,9,11,7,12,10,5,11,0,0,6,0,0,0,0,4,4,0,0
"20181",0,0,0,10,9,12,11,0,0,0,14,8,0,0,0,0,0,0,0,4
"20182",0,0,0,0,0,9,14,3,0,0,10,9,0,11,14,10,14,8,0,4
"20183",10,0,5,0,0,0,6,11,13,7,0,0,0,8,9,0,0,0,0,0
"20184",0,4,0,0,0,0,5,7,0,0,0,5,13,0,0,0,0,0,0,0
"20185",0,0,6,0,0,0,0,0,7,7,0,0,0,7,10,15,11,9,8,0
"20186",0,3,0,9,6,17,15,10,8,12,4,0,0,0,0,0,0,0,0,6
"20187",0,0,0,9,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2
"20188",0,0,0,0,0,0,0,0,0,8,6,4,0,8,0,0,0,0,0,0
"20189",0,0,7,7,6,0,7,0,0,0,0,0,0,8,0,0,7,7,6,0
"20190",0,0,7,0,5,0,0,0,0,12,0,0,0,6,2,0,5,3,0,0
"20191",0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,5,6,0
"20192",3,3,3,9,10,8,0,0,0,0,7,4,0,0,0,9,0,4,0,3
"20193",0,0,0,0,0,0,0,0,10,11,5,6,10,11,0,0,0,0,6,0
"20194",5,6,0,6,1,0,0,9,14,0,5,6,0,0,0,5,9,5,10,0
"20195",7,0,0,2,8,0,14,7,12,0,8,7,0,0,0,0,0,0,0,3
"20196",0,1,0,4,5,4,11,2,10,8,2,0,0,0,0,0,0,0,7,6
"20197",0,0,0,0,7,12,11,0,0,0,7,7,0,0,0,8,0,0,0,3
"20198",0,0,0,0,0,0,0,0,9,0,0,0,9,10,0,0,0,0,0,0
"20199",0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,5,6
"20200",0,0,0,0,6,11,10,3,0,0,8,5,0,0,0,8,0,0,0,0
"20201",0,0,10,7,10,4,0,0,9,7,0,0,0,0,0,0,0,0,2,4
"20202",0,0,0,0,9,10,0,2,0,0,9,11,10,4,4,7,9,7,6,7
"20203",0,0,0,0,0,0,3,14,18,8,7,0,8,8,3,8,11,7,3,9
"20204",0,0,0,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,6,0
"20205",0,0,8,7,4,7,4,8,10,0,8,12,9,10,5,4,13,6,7,7
"20206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,14
"20207",0,0,0,0,0,7,8,10,0,4,0,0,0,5,5,4,0,0,0,0
"20208",0,9,10,8,7,7,5,0,0,7,0,0,0,8,6,0,0,0,0,0
"20209",0,0,0,7,0,7,4,0,11,0,4,0,0,0,0,0,0,0,0,0
"20210",0,0,0,0,0,0,6,6,0,0,4,9,0,0,0,0,0,0,2,0
"20211",0,0,0,0,0,0,0,0,0,6,0,14,10,6,0,0,0,0,0,0
"20212",0,0,0,0,0,0,6,12,10,0,5,0,0,0,0,2,0,0,0,0
"20213",0,0,0,0,0,0,0,9,14,0,0,0,10,0,6,0,4,0,4,6
"20214",0,4,13,12,16,12,6,14,13,5,8,6,9,8,4,0,0,0,0,0
